Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Segment_enc,Region_enc,Category_enc,Ship Mode_enc
US-2021-002085,2021-01-12,2021-01-19,Second Class,CUS-6789,Home Office,Central,Texas,Technology,Accessories,386.83,5,0.0,27.42,2,0,2,2
US-2023-002086,2023-01-11,2023-01-12,First Class,CUS-4882,Consumer,East,Ohio,Office Supplies,Art,18.79,2,0.0,5.76,0,1,1,0
US-2021-002087,2021-02-21,2021-02-26,Same Day,CUS-6902,Consumer,Central,Indiana,Furniture,Tables,378.62,1,0.3,60.65,0,0,0,1
US-2021-002088,2021-11-17,2021-11-24,First Class,CUS-3458,Corporate,Central,Indiana,Technology,Accessories,94.82,1,0.2,15.48,1,0,2,0
US-2023-002089,2023-04-25,2023-04-26,Standard Class,CUS-4520,Consumer,West,Arizona,Office Supplies,Fasteners,50.92,9,0.3,5.52,0,3,1,3
US-2020-002091,2020-09-05,2020-09-06,Same Day,CUS-4998,Home Office,South,Mississippi,Furniture,Bookcases,512.36,4,0.2,48.61,2,2,0,1
US-2021-002092,2021-11-04,2021-11-07,Standard Class,CUS-7716,Corporate,Central,Illinois,Office Supplies,Binders,165.56,4,0.5,16.46,1,0,1,3
US-2022-002093,2022-01-11,2022-01-12,First Class,CUS-8355,Home Office,Central,Wisconsin,Furniture,Furnishings,620.18,10,0.1,143.69,2,0,0,0
US-2022-002094,2022-05-07,2022-05-10,Same Day,CUS-5700,Consumer,East,Florida,Office Supplies,Labels,26.77,3,0.2,4.49,0,1,1,1
US-2021-002095,2021-11-30,2021-12-05,Same Day,CUS-4245,Corporate,West,California,Office Supplies,Paper,176.3,10,0.1,17.04,1,3,1,1
US-2021-002096,2021-01-03,2021-01-10,Same Day,CUS-1558,Consumer,West,Washington,Furniture,Furnishings,115.38,2,0.0,25.17,0,3,0,1
US-2022-002097,2022-06-02,2022-06-03,Same Day,CUS-4955,Consumer,East,New York,Furniture,Bookcases,360.98,3,0.4,27.12,0,1,0,1
US-2023-002098,2023-12-29,2024-01-03,First Class,CUS-8354,Corporate,West,Oregon,Office Supplies,Binders,79.72,2,0.3,13.12,1,3,1,0
US-2022-002099,2022-04-17,2022-04-24,Second Class,CUS-3494,Corporate,South,Alabama,Office Supplies,Paper,160.44,10,0.0,26.33,1,2,1,2
US-2020-002100,2020-01-16,2020-01-21,Same Day,CUS-5871,Corporate,South,Louisiana,Technology,Accessories,171.46,2,0.1,11.81,1,2,2,1
US-2022-002101,2022-10-07,2022-10-12,Same Day,CUS-3923,Home Office,West,Arizona,Furniture,Bookcases,1119.22,7,0.3,37.28,2,3,0,1
US-2020-002102,2020-10-20,2020-10-21,Standard Class,CUS-6690,Home Office,East,Virginia,Office Supplies,Labels,57.87,6,0.0,18.83,2,1,1,3
US-2021-002103,2021-08-06,2021-08-09,Same Day,CUS-5250,Corporate,West,Tennessee,Furniture,Tables,1299.62,3,0.2,268.56,1,3,0,1
US-2023-002104,2023-05-26,2023-05-27,First Class,CUS-9844,Consumer,East,Ohio,Technology,Computers,733.51,1,0.0,237.09,0,1,2,0
US-2023-002105,2023-01-06,2023-01-09,Standard Class,CUS-8288,Consumer,West,Nevada,Technology,Accessories,793.14,10,0.4,94.32,0,3,2,3
US-2022-002106,2022-12-02,2022-12-05,First Class,CUS-2423,Consumer,South,Alabama,Furniture,Furnishings,523.07,8,0.2,119.1,0,2,0,0
US-2020-002107,2020-10-07,2020-10-12,Second Class,CUS-9307,Consumer,West,Oregon,Office Supplies,Binders,215.95,6,0.0,30.54,0,3,1,2
US-2021-002108,2021-11-17,2021-11-22,First Class,CUS-8100,Home Office,South,Mississippi,Office Supplies,Fasteners,44.14,6,0.0,5.93,2,2,1,0
US-2020-002109,2020-07-24,2020-07-29,First Class,CUS-3242,Home Office,East,Florida,Office Supplies,Fasteners,5.17,1,0.1,0.36,2,1,1,0
US-2023-002110,2023-04-15,2023-04-22,Same Day,CUS-5630,Corporate,East,Pennsylvania,Technology,Copiers,4087.97,3,0.5,260.25,1,1,2,1
US-2020-002111,2020-09-26,2020-09-29,Second Class,CUS-4416,Home Office,West,Arizona,Technology,Copiers,2113.31,2,0.1,77.71,2,3,2,2
US-2023-002112,2023-12-25,2023-12-28,Standard Class,CUS-6713,Home Office,West,Nevada,Office Supplies,Art,130.4,10,0.1,20.58,2,3,1,3
US-2022-002113,2022-09-18,2022-09-21,Same Day,CUS-9903,Corporate,Central,Illinois,Furniture,Furnishings,579.92,10,0.3,70.81,1,0,0,1
US-2022-002114,2022-09-12,2022-09-17,Standard Class,CUS-7960,Consumer,West,Washington,Furniture,Furnishings,347.34,6,0.1,40.26,0,3,0,3
US-2020-002115,2020-08-25,2020-08-28,First Class,CUS-9014,Home Office,South,Alabama,Furniture,Furnishings,187.63,3,0.5,3.63,2,2,0,0
US-2023-002116,2023-05-15,2023-05-22,Standard Class,CUS-6295,Corporate,East,New York,Office Supplies,Paper,121.92,7,0.0,37.27,1,1,1,3
US-2021-002117,2021-06-19,2021-06-24,Same Day,CUS-8954,Corporate,South,Louisiana,Furniture,Bookcases,152.06,1,0.2,23.29,1,2,0,1
US-2023-002119,2023-06-10,2023-06-15,First Class,CUS-6460,Home Office,East,Florida,Office Supplies,Binders,165.9,7,0.0,20.22,2,1,1,0
US-2021-002120,2021-12-23,2021-12-24,Standard Class,CUS-4757,Consumer,West,Arizona,Office Supplies,Paper,67.91,3,0.4,1.67,0,3,1,3
US-2021-002121,2021-08-17,2021-08-20,Second Class,CUS-1591,Corporate,Central,Michigan,Office Supplies,Fasteners,19.63,4,0.0,6.84,1,0,1,2
US-2020-002122,2020-02-11,2020-02-12,Second Class,CUS-5051,Consumer,South,Louisiana,Furniture,Bookcases,145.64,1,0.1,24.89,0,2,0,2
US-2020-002123,2020-03-10,2020-03-15,Same Day,CUS-2210,Home Office,West,Nevada,Technology,Accessories,132.07,2,0.0,39.54,2,3,2,1
US-2022-002125,2022-05-20,2022-05-21,Second Class,CUS-7169,Corporate,Central,Michigan,Technology,Accessories,670.03,10,0.5,64.9,1,0,2,2
US-2021-002126,2021-08-19,2021-08-26,Standard Class,CUS-7265,Corporate,West,Washington,Furniture,Bookcases,1369.3,9,0.1,338.76,1,3,0,3
US-2021-002128,2021-04-20,2021-04-27,First Class,CUS-2370,Home Office,Central,Indiana,Office Supplies,Storage,444.08,6,0.0,79.55,2,0,1,0
US-2020-002129,2020-07-14,2020-07-17,Second Class,CUS-9575,Home Office,East,Virginia,Technology,Computers,4670.96,7,0.5,252.76,2,1,2,2
US-2023-002130,2023-03-06,2023-03-09,Same Day,CUS-6266,Corporate,West,Nevada,Furniture,Bookcases,499.3,3,0.0,115.13,1,3,0,1
US-2023-002131,2023-11-12,2023-11-19,Second Class,CUS-6128,Home Office,West,Oregon,Office Supplies,Art,162.44,9,0.1,8.92,2,3,1,2
US-2023-002132,2023-08-28,2023-08-31,Same Day,CUS-7974,Home Office,Central,Indiana,Office Supplies,Labels,15.85,2,0.0,3.79,2,0,1,1
US-2023-002133,2023-12-03,2023-12-04,Second Class,CUS-4233,Consumer,South,Tennessee,Office Supplies,Fasteners,14.0,2,0.0,3.65,0,2,1,2
US-2022-002134,2022-06-15,2022-06-16,Second Class,CUS-9963,Corporate,West,Nevada,Office Supplies,Labels,54.41,8,0.0,11.08,1,3,1,2
US-2022-002135,2022-05-06,2022-05-13,Same Day,CUS-7088,Consumer,West,Oregon,Furniture,Bookcases,1136.28,9,0.3,99.96,0,3,0,1
US-2023-002136,2023-02-28,2023-03-03,Second Class,CUS-8735,Home Office,East,Ohio,Office Supplies,Fasteners,25.37,6,0.2,4.19,2,1,1,2
US-2022-002137,2022-08-05,2022-08-08,Same Day,CUS-3463,Consumer,Central,Illinois,Technology,Accessories,627.87,7,0.0,144.53,0,0,2,1
US-2022-002138,2022-08-21,2022-08-22,Second Class,CUS-6423,Home Office,West,Oregon,Technology,Phones,3753.24,9,0.5,227.31,2,3,2,2
US-2020-002139,2020-07-12,2020-07-13,First Class,CUS-4156,Consumer,South,Mississippi,Furniture,Tables,2844.83,6,0.0,202.78,0,2,0,0
US-2021-002140,2021-07-16,2021-07-21,Standard Class,CUS-2269,Home Office,South,Mississippi,Furniture,Furnishings,243.47,5,0.1,31.96,2,2,0,3
US-2023-002141,2023-04-28,2023-05-01,Second Class,CUS-6409,Corporate,West,Washington,Furniture,Chairs,778.84,3,0.4,20.24,1,3,0,2
US-2023-002142,2023-03-24,2023-03-29,First Class,CUS-3348,Consumer,South,Tennessee,Technology,Computers,1369.62,2,0.0,182.22,0,2,2,0
US-2021-002144,2021-09-11,2021-09-12,Same Day,CUS-9552,Corporate,East,Florida,Furniture,Furnishings,375.28,6,0.2,27.45,1,1,0,1
US-2021-002145,2021-10-11,2021-10-12,Standard Class,CUS-9029,Home Office,East,Pennsylvania,Office Supplies,Paper,120.62,7,0.5,4.86,2,1,1,3
US-2023-002146,2023-11-24,2023-11-29,Standard Class,CUS-6668,Corporate,West,Arizona,Technology,Phones,2754.33,6,0.5,169.37,1,3,2,3
US-2022-002147,2022-05-18,2022-05-21,Second Class,CUS-6914,Corporate,East,Virginia,Office Supplies,Binders,96.26,4,0.5,1.51,1,1,1,2
US-2022-002148,2022-12-13,2022-12-16,Standard Class,CUS-5473,Corporate,West,Arizona,Technology,Accessories,479.32,5,0.0,29.25,1,3,2,3
US-2020-002149,2020-03-09,2020-03-14,Standard Class,CUS-8713,Consumer,South,Louisiana,Furniture,Chairs,2108.03,10,0.0,319.7,0,2,0,3
US-2023-002150,2023-05-29,2023-06-05,First Class,CUS-3898,Corporate,South,Tennessee,Technology,Accessories,89.68,1,0.0,19.87,1,2,2,0
US-2020-002151,2020-09-26,2020-09-27,Same Day,CUS-2597,Consumer,South,Georgia,Office Supplies,Fasteners,5.28,1,0.3,0.39,0,2,1,1
US-2023-002152,2023-01-19,2023-01-24,First Class,CUS-9459,Home Office,East,Florida,Furniture,Bookcases,474.94,3,0.3,42.73,2,1,0,0
US-2020-002153,2020-01-30,2020-02-06,Second Class,CUS-3827,Consumer,South,Georgia,Office Supplies,Paper,56.35,5,0.0,13.25,0,2,1,2
US-2022-002154,2022-06-27,2022-06-28,Same Day,CUS-6745,Consumer,Central,Wisconsin,Technology,Phones,1606.52,5,0.2,165.79,0,0,2,1
US-2020-002155,2020-08-29,2020-09-03,First Class,CUS-2483,Home Office,South,Mississippi,Office Supplies,Art,22.87,2,0.0,7.14,2,2,1,0
US-2021-002156,2021-01-08,2021-01-09,First Class,CUS-8542,Home Office,East,Ohio,Technology,Phones,1436.28,4,0.3,199.18,2,1,2,0
US-2020-002157,2020-06-15,2020-06-18,Second Class,CUS-3916,Home Office,Central,Illinois,Furniture,Chairs,1990.22,7,0.2,119.63,2,0,0,2
US-2021-002158,2021-07-25,2021-07-28,Second Class,CUS-5249,Consumer,Central,Indiana,Furniture,Tables,1228.36,3,0.2,138.98,0,0,0,2
US-2023-002159,2023-11-29,2023-12-06,Standard Class,CUS-3793,Corporate,Central,Texas,Office Supplies,Storage,528.93,6,0.5,27.5,1,0,1,3
US-2020-002160,2020-03-16,2020-03-23,Second Class,CUS-4398,Home Office,East,Florida,Office Supplies,Art,83.74,6,0.2,14.87,2,1,1,2
US-2022-002162,2022-11-24,2022-11-27,Standard Class,CUS-6281,Corporate,South,Tennessee,Furniture,Furnishings,881.02,10,0.0,296.48,1,2,0,3
US-2023-002163,2023-12-07,2023-12-08,Same Day,CUS-4065,Consumer,Central,Texas,Furniture,Bookcases,1371.1,6,0.0,69.2,0,0,0,1
US-2022-002165,2022-03-28,2022-04-04,Standard Class,CUS-5918,Home Office,East,Ohio,Office Supplies,Storage,505.7,8,0.4,14.0,2,1,1,3
US-2020-002166,2020-03-23,2020-03-26,Standard Class,CUS-3687,Corporate,West,Nevada,Office Supplies,Art,124.98,10,0.0,31.99,1,3,1,3
US-2022-002167,2022-11-14,2022-11-17,Second Class,CUS-1881,Home Office,Central,Wisconsin,Office Supplies,Paper,49.48,3,0.3,4.35,2,0,1,2
US-2020-002168,2020-07-04,2020-07-09,Same Day,CUS-4283,Corporate,East,Ohio,Technology,Copiers,1061.09,1,0.0,170.53,1,1,2,1
US-2020-002169,2020-12-18,2020-12-23,Second Class,CUS-3525,Consumer,Central,Texas,Technology,Copiers,2748.85,2,0.1,399.87,0,0,2,2
US-2022-002171,2022-08-25,2022-09-01,Same Day,CUS-6359,Consumer,South,Tennessee,Technology,Accessories,189.71,3,0.4,12.11,0,2,2,1
US-2021-002172,2021-08-02,2021-08-09,Standard Class,CUS-4852,Consumer,South,Mississippi,Furniture,Chairs,1117.86,4,0.0,280.1,0,2,0,3
US-2022-002173,2022-01-25,2022-01-30,Same Day,CUS-4079,Consumer,Central,Wisconsin,Technology,Computers,2314.37,3,0.5,110.1,0,0,2,1
US-2020-002174,2020-03-31,2020-04-03,Standard Class,CUS-5668,Consumer,Central,Indiana,Furniture,Tables,3631.13,7,0.0,192.59,0,0,0,3
US-2020-002177,2020-01-24,2020-01-31,Standard Class,CUS-9225,Consumer,South,Louisiana,Furniture,Bookcases,294.19,2,0.5,7.6,0,2,0,3
US-2020-002179,2020-11-03,2020-11-04,Second Class,CUS-1795,Corporate,Central,Wisconsin,Office Supplies,Labels,84.33,8,0.4,3.19,1,0,1,2
US-2022-002180,2022-08-09,2022-08-14,Same Day,CUS-5134,Corporate,West,California,Furniture,Chairs,1911.12,10,0.3,179.56,1,3,0,1
US-2022-002181,2022-05-21,2022-05-26,Standard Class,CUS-1287,Home Office,Central,Texas,Technology,Accessories,440.65,6,0.4,35.2,2,0,2,3
US-2022-002182,2022-07-03,2022-07-08,First Class,CUS-5073,Home Office,Central,Texas,Furniture,Chairs,2087.53,9,0.4,53.76,2,0,0,0
US-2020-002183,2020-12-24,2020-12-25,Second Class,CUS-6658,Home Office,West,Washington,Office Supplies,Art,96.3,7,0.2,14.08,2,3,1,2
US-2022-002184,2022-07-27,2022-07-30,Standard Class,CUS-7257,Consumer,South,Georgia,Furniture,Chairs,632.66,3,0.0,170.03,0,2,0,3
US-2020-002186,2020-08-26,2020-08-29,Second Class,CUS-4525,Home Office,Central,Michigan,Office Supplies,Binders,184.17,6,0.5,9.89,2,0,1,2
US-2022-002187,2022-06-13,2022-06-18,First Class,CUS-5467,Home Office,East,Ohio,Office Supplies,Art,36.57,3,0.1,3.26,2,1,1,0
US-2020-002188,2020-01-11,2020-01-18,Second Class,CUS-2591,Corporate,East,New York,Furniture,Bookcases,996.33,8,0.3,151.96,1,1,0,2
US-2021-002189,2021-03-29,2021-04-01,First Class,CUS-7893,Consumer,West,Oregon,Office Supplies,Storage,685.0,10,0.5,59.5,0,3,1,0
US-2023-002190,2023-07-24,2023-07-29,First Class,CUS-8280,Home Office,South,Louisiana,Furniture,Bookcases,914.46,6,0.3,149.48,2,2,0,0
US-2020-002191,2020-11-06,2020-11-13,Second Class,CUS-1528,Home Office,South,Tennessee,Office Supplies,Art,91.0,5,0.4,6.66,2,2,1,2
US-2023-002192,2023-09-15,2023-09-16,First Class,CUS-6166,Corporate,South,Mississippi,Technology,Accessories,389.57,5,0.2,58.81,1,2,2,0
US-2022-002193,2022-07-13,2022-07-20,Second Class,CUS-7805,Home Office,West,Washington,Office Supplies,Storage,597.54,10,0.4,56.15,2,3,1,2
US-2020-002194,2020-02-17,2020-02-22,Second Class,CUS-4576,Corporate,South,Tennessee,Furniture,Chairs,459.95,2,0.4,48.14,1,2,0,2
US-2021-002195,2021-03-08,2021-03-09,Same Day,CUS-7851,Consumer,Central,Illinois,Office Supplies,Art,68.39,6,0.1,5.67,0,0,1,1
US-2023-002196,2023-05-12,2023-05-17,First Class,CUS-4688,Home Office,Central,Michigan,Office Supplies,Fasteners,29.17,6,0.4,1.1,2,0,1,0
US-2021-002198,2021-11-15,2021-11-22,Same Day,CUS-4673,Corporate,East,New York,Furniture,Furnishings,268.88,4,0.0,15.5,1,1,0,1
US-2020-002199,2020-10-10,2020-10-11,Second Class,CUS-1372,Corporate,South,Georgia,Technology,Copiers,2793.99,2,0.3,358.33,1,2,2,2
US-2023-002200,2023-05-16,2023-05-23,Standard Class,CUS-4273,Corporate,East,Pennsylvania,Office Supplies,Paper,42.13,3,0.5,0.9,1,1,1,3
US-2021-002201,2021-10-22,2021-10-25,Second Class,CUS-8268,Consumer,Central,Texas,Office Supplies,Art,101.78,8,0.1,12.08,0,0,1,2
US-2021-002202,2021-05-10,2021-05-13,First Class,CUS-8572,Home Office,South,Mississippi,Office Supplies,Storage,224.88,3,0.1,43.15,2,2,1,0
US-2020-002203,2020-05-23,2020-05-24,Same Day,CUS-9803,Home Office,West,Nevada,Furniture,Chairs,1655.22,7,0.2,128.32,2,3,0,1
US-2020-002204,2020-09-04,2020-09-05,First Class,CUS-7544,Home Office,South,Louisiana,Furniture,Furnishings,75.3,1,0.3,7.46,2,2,0,0
US-2022-002205,2022-11-13,2022-11-20,Second Class,CUS-7764,Consumer,South,Georgia,Furniture,Chairs,1048.43,3,0.3,51.41,0,2,0,2
US-2023-002206,2023-09-06,2023-09-11,Second Class,CUS-8507,Corporate,East,Pennsylvania,Furniture,Chairs,1565.92,6,0.0,91.23,1,1,0,2
US-2023-002207,2023-12-23,2023-12-30,Standard Class,CUS-5225,Corporate,East,Ohio,Office Supplies,Art,97.41,6,0.5,9.91,1,1,1,3
US-2023-002208,2023-03-09,2023-03-14,Standard Class,CUS-5771,Consumer,West,Washington,Technology,Computers,4577.68,6,0.3,150.26,0,3,2,3
US-2021-002209,2021-09-20,2021-09-23,Same Day,CUS-3400,Home Office,Central,Indiana,Office Supplies,Storage,179.13,3,0.0,29.81,2,0,1,1
US-2021-002212,2021-10-05,2021-10-10,Second Class,CUS-7223,Home Office,South,Louisiana,Office Supplies,Art,36.26,3,0.5,3.48,2,2,1,2
US-2021-002214,2021-12-31,2022-01-07,First Class,CUS-6956,Home Office,South,Mississippi,Office Supplies,Labels,39.99,4,0.1,10.48,2,2,1,0
US-2023-002215,2023-09-22,2023-09-23,First Class,CUS-9567,Corporate,South,Georgia,Furniture,Chairs,273.31,1,0.5,24.43,1,2,0,0
US-2023-002217,2023-02-04,2023-02-09,First Class,CUS-4728,Home Office,West,Washington,Technology,Accessories,80.54,1,0.1,11.13,2,3,2,0
US-2021-002218,2021-05-14,2021-05-21,First Class,CUS-2907,Home Office,South,Georgia,Furniture,Chairs,954.2,4,0.5,43.54,2,2,0,0
US-2022-002219,2022-06-24,2022-06-25,Second Class,CUS-8041,Consumer,South,Tennessee,Office Supplies,Art,57.94,5,0.0,5.58,0,2,1,2
US-2020-002220,2020-08-16,2020-08-23,Same Day,CUS-9070,Home Office,East,Florida,Technology,Accessories,543.43,7,0.2,77.61,2,1,2,1
US-2023-002221,2023-07-16,2023-07-19,Standard Class,CUS-6589,Corporate,Central,Wisconsin,Office Supplies,Storage,348.0,5,0.1,86.47,1,0,1,3
US-2021-002222,2021-07-17,2021-07-22,Same Day,CUS-9122,Consumer,South,Georgia,Technology,Accessories,632.56,9,0.5,26.7,0,2,2,1
US-2020-002224,2020-08-10,2020-08-13,Standard Class,CUS-4445,Home Office,East,Ohio,Furniture,Furnishings,93.83,2,0.2,9.63,2,1,0,3
US-2022-002226,2022-11-23,2022-11-30,Standard Class,CUS-6017,Consumer,South,Alabama,Furniture,Bookcases,1197.01,6,0.0,184.56,0,2,0,3
US-2021-002227,2021-11-14,2021-11-19,Same Day,CUS-7620,Corporate,Central,Indiana,Office Supplies,Art,112.71,7,0.0,10.34,1,0,1,1
US-2022-002229,2022-02-03,2022-02-04,Standard Class,CUS-9240,Corporate,Central,Indiana,Office Supplies,Labels,27.08,4,0.1,3.82,1,0,1,3
US-2022-002230,2022-06-20,2022-06-25,Second Class,CUS-1753,Consumer,West,California,Furniture,Furnishings,682.6,10,0.5,64.32,0,3,0,2
US-2023-002231,2023-09-12,2023-09-19,Same Day,CUS-5522,Corporate,South,Tennessee,Technology,Phones,440.73,1,0.3,51.77,1,2,2,1
US-2023-002232,2023-01-06,2023-01-11,Same Day,CUS-3486,Consumer,South,Alabama,Technology,Phones,2264.25,6,0.4,101.98,0,2,2,1
US-2020-002233,2020-11-04,2020-11-09,Same Day,CUS-9700,Consumer,East,Florida,Technology,Accessories,996.38,10,0.2,41.4,0,1,2,1
US-2021-002234,2021-08-19,2021-08-20,Standard Class,CUS-6263,Home Office,East,New York,Furniture,Furnishings,225.77,4,0.0,48.07,2,1,0,3
US-2022-002235,2022-08-17,2022-08-20,Second Class,CUS-1379,Corporate,South,Alabama,Office Supplies,Fasteners,21.16,5,0.2,4.82,1,2,1,2
US-2023-002237,2023-03-04,2023-03-11,Same Day,CUS-2509,Corporate,West,Arizona,Furniture,Bookcases,304.01,2,0.1,94.54,1,3,0,1
US-2023-002238,2023-02-17,2023-02-18,Same Day,CUS-8060,Consumer,East,Florida,Office Supplies,Fasteners,14.49,4,0.0,4.16,0,1,1,1
US-2021-002241,2021-10-22,2021-10-29,Standard Class,CUS-3500,Consumer,East,Ohio,Office Supplies,Art,62.18,4,0.3,3.13,0,1,1,3
US-2021-002242,2021-01-21,2021-01-24,First Class,CUS-2134,Consumer,East,Ohio,Technology,Phones,1063.88,3,0.1,194.87,0,1,2,0
US-2022-002245,2022-07-04,2022-07-11,Same Day,CUS-9301,Consumer,South,Tennessee,Office Supplies,Binders,49.37,2,0.0,5.48,0,2,1,1
US-2023-002246,2023-03-30,2023-03-31,Same Day,CUS-7801,Consumer,East,Pennsylvania,Office Supplies,Labels,53.03,6,0.3,4.68,0,1,1,1
US-2021-002247,2021-01-26,2021-01-29,Same Day,CUS-1118,Corporate,West,Arizona,Furniture,Chairs,1808.12,8,0.0,357.46,1,3,0,1
US-2022-002248,2022-02-17,2022-02-24,Standard Class,CUS-4757,Corporate,South,Georgia,Furniture,Chairs,1533.48,7,0.2,319.12,1,2,0,3
US-2023-002249,2023-12-07,2023-12-08,Standard Class,CUS-3305,Consumer,South,Louisiana,Office Supplies,Fasteners,48.29,6,0.0,8.32,0,2,1,3
US-2021-002250,2021-05-24,2021-05-27,Second Class,CUS-4437,Home Office,West,Washington,Technology,Copiers,1357.21,1,0.0,379.15,2,3,2,2
US-2022-002252,2022-01-17,2022-01-18,Second Class,CUS-6260,Corporate,East,New York,Furniture,Furnishings,285.18,6,0.2,15.86,1,1,0,2
US-2020-002253,2020-02-28,2020-02-29,First Class,CUS-9838,Corporate,Central,Texas,Office Supplies,Paper,101.89,7,0.0,18.52,1,0,1,0
US-2022-002255,2022-09-01,2022-09-08,Second Class,CUS-8802,Corporate,South,Mississippi,Office Supplies,Fasteners,4.33,1,0.2,0.92,1,2,1,2
US-2022-002256,2022-08-19,2022-08-24,Standard Class,CUS-9074,Home Office,East,Ohio,Office Supplies,Fasteners,9.3,2,0.5,0.57,2,1,1,3
US-2021-002258,2021-08-01,2021-08-02,Second Class,CUS-8571,Corporate,East,Pennsylvania,Office Supplies,Fasteners,19.18,5,0.3,1.97,1,1,1,2
US-2023-002259,2023-09-30,2023-10-05,Standard Class,CUS-7308,Corporate,East,Ohio,Office Supplies,Paper,169.33,10,0.0,45.18,1,1,1,3
US-2023-002260,2023-07-18,2023-07-19,Second Class,CUS-7500,Consumer,East,Pennsylvania,Office Supplies,Binders,116.32,4,0.0,10.51,0,1,1,2
US-2021-002261,2021-10-22,2021-10-23,Second Class,CUS-4519,Corporate,South,Louisiana,Office Supplies,Labels,56.66,7,0.5,2.68,1,2,1,2
US-2022-002262,2022-07-17,2022-07-22,Standard Class,CUS-4052,Home Office,South,Georgia,Office Supplies,Labels,48.46,6,0.3,3.45,2,2,1,3
US-2021-002263,2021-06-06,2021-06-11,First Class,CUS-2034,Corporate,South,Mississippi,Office Supplies,Storage,529.24,9,0.2,119.94,1,2,1,0
US-2020-002265,2020-09-15,2020-09-20,First Class,CUS-3321,Corporate,Central,Indiana,Office Supplies,Paper,118.05,7,0.1,29.18,1,0,1,0
US-2023-002266,2023-10-25,2023-10-28,Standard Class,CUS-9735,Home Office,West,Washington,Office Supplies,Labels,24.23,3,0.0,1.32,2,3,1,3
US-2022-002267,2022-01-12,2022-01-15,First Class,CUS-3491,Consumer,East,Ohio,Office Supplies,Paper,147.84,10,0.1,36.75,0,1,1,0
US-2023-002268,2023-01-12,2023-01-19,Same Day,CUS-8807,Consumer,East,Ohio,Furniture,Furnishings,532.75,9,0.4,20.18,0,1,0,1
US-2022-002269,2022-08-16,2022-08-21,First Class,CUS-1970,Consumer,East,Ohio,Furniture,Bookcases,627.78,4,0.0,176.2,0,1,0,0
US-2022-002272,2022-06-27,2022-06-30,First Class,CUS-8718,Consumer,Central,Michigan,Office Supplies,Storage,500.01,9,0.0,98.15,0,0,1,0
US-2021-002273,2021-04-20,2021-04-27,Same Day,CUS-1671,Home Office,Central,Texas,Technology,Phones,2094.27,6,0.2,242.43,2,0,2,1
US-2022-002274,2022-02-20,2022-02-25,Second Class,CUS-4680,Corporate,West,Nevada,Office Supplies,Fasteners,32.74,8,0.2,1.54,1,3,1,2
US-2023-002276,2023-07-30,2023-07-31,Standard Class,CUS-1211,Corporate,Central,Michigan,Furniture,Bookcases,909.87,6,0.0,304.18,1,0,0,3
US-2020-002277,2020-07-26,2020-08-02,Second Class,CUS-8993,Corporate,East,Florida,Office Supplies,Art,44.76,5,0.0,15.06,1,1,1,2
US-2023-002278,2023-02-22,2023-03-01,First Class,CUS-2924,Home Office,South,Georgia,Office Supplies,Fasteners,8.58,2,0.0,1.2,2,2,1,0
US-2021-002279,2021-05-03,2021-05-08,First Class,CUS-7532,Home Office,South,Louisiana,Furniture,Furnishings,398.76,8,0.0,79.83,2,2,0,0
US-2023-002280,2023-07-10,2023-07-17,Second Class,CUS-7752,Home Office,West,Washington,Technology,Accessories,160.96,2,0.2,28.35,2,3,2,2
US-2020-002281,2020-02-28,2020-03-06,Standard Class,CUS-1783,Home Office,Central,Michigan,Furniture,Tables,1742.69,5,0.5,37.57,2,0,0,3
US-2021-002282,2021-10-26,2021-11-02,Standard Class,CUS-9189,Consumer,Central,Illinois,Office Supplies,Art,76.12,6,0.0,10.55,0,0,1,3
